ensembl_transcript_id,external_gene_name
ENST00000355497,LMX1B
ENST00000262041,MEOX2
ENST00000506970,HMX1
ENST00000400677,HMX1
ENST00000328914,FOXK1
ENST00000460979,FOXK1
ENST00000496023,FOXK1
ENST00000645831,FOXC1
ENST00000644024,POU3F4
ENST00000509702,PPARGC1A
ENST00000264867,PPARGC1A
ENST00000506055,PPARGC1A
ENST00000513205,PPARGC1A
ENST00000509642,PPARGC1A
ENST00000514479,PPARGC1A
ENST00000508380,PPARGC1A
ENST00000512169,PPARGC1A
ENST00000507342,PPARGC1A
ENST00000515534,PPARGC1A
ENST00000503714,PPARGC1A
ENST00000505469,PPARGC1A
ENST00000514517,PPARGC1A
ENST00000507380,PPARGC1A
ENST00000514494,PPARGC1A
ENST00000613098,PPARGC1A
ENST00000617484,PPARGC1A
ENST00000612355,PPARGC1A
ENST00000396373,ETV6
ENST00000541426,ETV6
ENST00000544715,ETV6
ENST00000545027,ETV6
ENST00000266427,ETV6
ENST00000340170,HIRA
ENST00000263208,HIRA
ENST00000464189,HIRA
ENST00000452818,HIRA
ENST00000335351,TCFL5
ENST00000217162,TCFL5
ENST00000376499,TLE1
ENST00000376484,TLE1
ENST00000491534,TLE1
ENST00000464999,TLE1
ENST00000418319,TLE1
ENST00000376463,TLE1
ENST00000674113,TLE1
ENST00000310125,TFDP3
ENST00000487519,TFAM
ENST00000373899,TFAM
ENST00000373895,TFAM
ENST00000395377,TFAM
ENST00000483377,RUNX2
ENST00000483243,RUNX2
ENST00000647337,RUNX2
ENST00000371438,RUNX2
ENST00000371436,RUNX2
ENST00000576263,RUNX2
ENST00000473041,RUNX2
ENST00000478660,RUNX2
ENST00000646519,RUNX2
ENST00000359524,RUNX2
ENST00000625924,RUNX2
ENST00000371432,RUNX2
ENST00000287538,ZIC3
ENST00000370606,ZIC3
ENST00000478471,ZIC3
ENST00000279550,YBX3
ENST00000228251,YBX3
ENST00000540447,YBX3
ENST00000540975,YBX3
ENST00000546164,YBX3
ENST00000536823,YBX3
ENST00000366286,YBX3
ENST00000542002,YBX3
ENST00000366290,YBX3
ENST00000542641,YBX3
ENST00000541351,YBX3
ENST00000544504,YBX3
ENST00000539204,YBX3
ENST00000544622,YBX3
ENST00000546298,YBX3
ENST00000544501,YBX3
ENST00000536107,YBX3
ENST00000540747,YBX3
ENST00000253506,NFATC1
ENST00000591814,NFATC1
ENST00000397790,NFATC1
ENST00000587635,NFATC1
ENST00000542384,NFATC1
ENST00000427363,NFATC1
ENST00000318065,NFATC1
ENST00000590313,NFATC1
ENST00000592223,NFATC1
ENST00000329101,NFATC1
ENST00000586434,NFATC1
ENST00000590224,NFATC1
ENST00000591065,NFATC1
ENST00000591089,NFATC1
ENST00000590861,NFATC1
ENST00000590172,NFATC1
ENST00000586695,NFATC1
ENST00000545796,NFATC1
ENST00000370357,PASD1
ENST00000464219,PASD1
ENST00000487099,NR6A1
ENST00000373584,NR6A1
ENST00000416460,NR6A1
ENST00000344523,NR6A1
ENST00000475178,NR6A1
ENST00000282728,HHEX
ENST00000551454,HHEX
ENST00000472590,HHEX
ENST00000492654,HHEX
ENST00000328345,POU3F2
ENST00000652320,PRDM1
ENST00000651185,PRDM1
ENST00000369091,PRDM1
ENST00000369096,PRDM1
ENST00000424894,PRDM1
ENST00000648754,PRDM1
ENST00000489365,PRDM1
ENST00000450060,PRDM1
ENST00000481163,PRDM1
ENST00000369089,PRDM1
ENST00000418930,E2F5
ENST00000416274,E2F5
ENST00000256117,E2F5
ENST00000517476,E2F5
ENST00000521429,E2F5
ENST00000521234,E2F5
ENST00000518234,E2F5
ENST00000520225,E2F5
ENST00000631566,PCGF2
ENST00000632316,PCGF2
ENST00000631610,PCGF2
ENST00000632510,PCGF2
ENST00000632068,PCGF2
ENST00000633865,PCGF2
ENST00000610440,PCGF2
ENST00000633468,TADA2A
ENST00000631626,TADA2A
ENST00000632354,TADA2A
ENST00000631413,TADA2A
ENST00000617828,TADA2A
ENST00000633475,TADA2A
ENST00000633584,TADA2A
ENST00000622522,TADA2A
ENST00000632358,TADA2A
ENST00000632146,TADA2A
ENST00000634034,TADA2A
ENST00000633431,TADA2A
ENST00000632804,TADA2A
ENST00000632509,TADA2A
ENST00000632750,TADA2A
ENST00000634201,TADA2A
ENST00000397441,PRMT5
ENST00000557443,PRMT5
ENST00000476175,PRMT5
ENST00000397440,PRMT5
ENST00000324366,PRMT5
ENST00000216350,PRMT5
ENST00000555454,PRMT5
ENST00000454731,PRMT5
ENST00000553915,PRMT5
ENST00000553897,PRMT5
ENST00000557758,PRMT5
ENST00000553502,PRMT5
ENST00000555530,PRMT5
ENST00000556043,PRMT5
ENST00000553550,PRMT5
ENST00000554716,PRMT5
ENST00000553787,PRMT5
ENST00000553641,PRMT5
ENST00000554867,PRMT5
ENST00000557415,PRMT5
ENST00000556616,PRMT5
ENST00000554910,PRMT5
ENST00000553417,PRMT5
ENST00000421938,PRMT5
ENST00000556032,PRMT5
ENST00000627278,PRMT5
ENST00000557015,PRMT5
ENST00000556426,PRMT5
ENST00000309964,CLOCK
ENST00000511124,CLOCK
ENST00000381322,CLOCK
ENST00000513440,CLOCK
ENST00000479384,CLOCK
ENST00000506747,CLOCK
ENST00000435527,CLOCK
ENST00000508049,CLOCK
ENST00000506923,CLOCK
ENST00000509151,CLOCK
ENST00000513033,CLOCK
ENST00000648828,KAT6B
ENST00000648725,KAT6B
ENST00000648159,KAT6B
ENST00000649006,KAT6B
ENST00000649463,KAT6B
ENST00000372725,KAT6B
ENST00000650232,KAT6B
ENST00000648370,KAT6B
ENST00000648899,KAT6B
ENST00000650434,KAT6B
ENST00000649119,KAT6B
ENST00000648483,KAT6B
ENST00000648892,KAT6B
ENST00000647890,KAT6B
ENST00000372724,KAT6B
ENST00000649657,KAT6B
ENST00000372714,KAT6B
ENST00000287239,KAT6B
ENST00000649442,KAT6B
ENST00000648539,KAT6B
ENST00000647666,KAT6B
ENST00000648048,KAT6B
ENST00000649375,KAT6B
ENST00000650330,KAT6B
ENST00000650380,KAT6B
ENST00000647637,KAT6B
ENST00000372711,KAT6B
ENST00000604130,KAT6B
ENST00000647554,KAT6B
ENST00000650517,KAT6B
ENST00000647642,KAT6B
ENST00000650048,KAT6B
ENST00000648369,KAT6B
ENST00000648302,KAT6B
ENST00000649645,KAT6B
ENST00000648696,KAT6B
ENST00000490365,KAT6B
ENST00000647891,KAT6B
ENST00000648793,KAT6B
ENST00000650610,KAT6B
ENST00000649305,KAT6B
ENST00000610754,HNF1B
ENST00000633792,HNF1B
ENST00000632625,HNF1B
ENST00000614955,HNF1B
ENST00000633873,HNF1B
ENST00000619478,HNF1B
ENST00000616941,HNF1B
ENST00000634033,LHX1
ENST00000620305,LHX1
ENST00000631483,LHX1
ENST00000631517,LHX1
ENST00000633397,LHX1
ENST00000497048,KLF4
ENST00000493306,KLF4
ENST00000374672,KLF4
ENST00000411706,KLF4
ENST00000420475,KLF4
ENST00000610832,KLF4
ENST00000372469,PRRX2
ENST00000356577,SON
ENST00000704334,SON
ENST00000475072,SON
ENST00000381692,SON
ENST00000695559,SON
ENST00000300278,SON
ENST00000455528,SON
ENST00000381679,SON
ENST00000492229,SON
ENST00000436227,SON
ENST00000421541,SON
ENST00000429093,SON
ENST00000474355,SON
ENST00000457208,SON
ENST00000467616,SON
ENST00000484294,SON
ENST00000473102,SON
ENST00000470533,SON
ENST00000478183,SON
ENST00000465834,SON
ENST00000477419,SON
ENST00000491794,SON
ENST00000375123,FOXE1
ENST00000484822,RXRA
ENST00000481739,RXRA
ENST00000356384,RXRA
ENST00000672570,RXRA
ENST00000649020,RXRA
ENST00000342287,PBX3
ENST00000373489,PBX3
ENST00000497091,PBX3
ENST00000373487,PBX3
ENST00000373492,PBX3
ENST00000373482,PBX3
ENST00000672674,PBX3
ENST00000491787,PBX3
ENST00000447726,PBX3
ENST00000492314,PBX3
ENST00000673571,PBX3
ENST00000538998,PBX3
ENST00000491160,PBX3
ENST00000428092,PBX3
ENST00000576809,SALL3
ENST00000572106,SALL3
ENST00000576073,SALL3
ENST00000573592,SALL3
ENST00000614625,SALL3
ENST00000407228,TOX3
ENST00000566696,TOX3
ENST00000219746,TOX3
ENST00000563091,TOX3
ENST00000568436,TOX3
ENST00000585895,ARID3A
ENST00000263620,ARID3A
ENST00000592216,ARID3A
ENST00000587532,ARID3A
ENST00000457152,ARID3A
ENST00000585733,ARID3A
ENST00000590749,ARID3A
ENST00000631929,SALL3
ENST00000614883,SALL3
ENST00000633024,SALL3
ENST00000633643,SALL3
ENST00000633138,SALL3
ENST00000612458,SALL3
ENST00000382349,ONECUT3
ENST00000613252,DACH1
ENST00000619232,DACH1
ENST00000706274,DACH1
ENST00000706275,DACH1
ENST00000344788,TFAP2B
ENST00000393655,TFAP2B
ENST00000489228,TFAP2B
ENST00000261438,KLF3
ENST00000514033,KLF3
ENST00000482150,KLF3
ENST00000645559,AHR
ENST00000642825,AHR
ENST00000242057,AHR
ENST00000463496,AHR
ENST00000475440,AHR
ENST00000481944,AHR
ENST00000492120,AHR
ENST00000569649,MAF
ENST00000326043,MAF
ENST00000393350,MAF
ENST00000443687,TWIST1
ENST00000354571,TWIST1
ENST00000242261,TWIST1
ENST00000376896,RORB
ENST00000396204,RORB
ENST00000400199,NRIP1
ENST00000318948,NRIP1
ENST00000400202,NRIP1
ENST00000411932,NRIP1
ENST00000638122,NRIP1
ENST00000637963,NRIP1
ENST00000637630,NRIP1
ENST00000247161,ELK1
ENST00000376983,ELK1
ENST00000343894,ELK1
ENST00000468956,ELK1
ENST00000420166,HMGXB4
ENST00000418170,HMGXB4
ENST00000466438,HMGXB4
ENST00000216106,HMGXB4
ENST00000455359,HMGXB4
ENST00000498325,HMGXB4
ENST00000464480,HMGXB4
ENST00000498212,HMGXB4
ENST00000222584,SP4
ENST00000432066,SP4
ENST00000448246,SP4
ENST00000440636,SP4
ENST00000649633,SP4
ENST00000514440,THAP9
ENST00000514244,THAP9
ENST00000302236,THAP9
ENST00000509353,THAP9
ENST00000505901,THAP9
ENST00000506208,THAP9
ENST00000649859,FOXC2
ENST00000641145,NFIC
ENST00000589123,NFIC
ENST00000395111,NFIC
ENST00000586919,NFIC
ENST00000341919,NFIC
ENST00000590282,NFIC
ENST00000443272,NFIC
ENST00000588839,NFIC
ENST00000589537,NFIC
ENST00000589164,NFIC
ENST00000589969,NFIC
ENST00000379881,SOHLH2
ENST00000317764,SOHLH2
ENST00000507839,GSX2
ENST00000326902,GSX2
ENST00000503800,GSX2
ENST00000020945,SNAI2
ENST00000649776,SNAI2
ENST00000396822,SNAI2
ENST00000576305,ZFP90
ENST00000569109,ZFP90
ENST00000571382,ZFP90
ENST00000570884,ZFP90
ENST00000570495,ZFP90
ENST00000563169,ZFP90
ENST00000564323,ZFP90
ENST00000562156,ZFP90
ENST00000573685,ZFP90
ENST00000566573,ZFP90
ENST00000564558,ZFP90
ENST00000571809,ZFP90
ENST00000576805,ZFP90
ENST00000569323,ZFP90
ENST00000573161,ZFP90
ENST00000573113,ZFP90
ENST00000571720,ZFP90
ENST00000398253,ZFP90
ENST00000611381,ZFP90
ENST00000674551,ZNF711
ENST00000373165,ZNF711
ENST00000276123,ZNF711
ENST00000360700,ZNF711
ENST00000511881,SPZ1
ENST00000296739,SPZ1
ENST00000396299,CREB5
ENST00000469531,CREB5
ENST00000478078,CREB5
ENST00000482692,CREB5
ENST00000424599,CREB5
ENST00000357727,CREB5
ENST00000396300,CREB5
ENST00000409603,CREB5
ENST00000461921,CREB5
ENST00000426500,CREB5
ENST00000396298,CREB5
ENST00000468391,CREB5
ENST00000484383,CREB5
ENST00000468813,CREB5
ENST00000498316,CREB5
ENST00000261489,TSC22D1
ENST00000622051,TSC22D1
ENST00000611198,TSC22D1
ENST00000458659,TSC22D1
ENST00000496314,TSC22D1
ENST00000487881,TSC22D1
ENST00000496838,TSC22D1
ENST00000472477,TSC22D1
ENST00000460842,TSC22D1
ENST00000486464,TSC22D1
ENST00000437455,TSC22D1
ENST00000493016,TSC22D1
ENST00000376945,SOX21
ENST00000335670,RORA
ENST00000309157,RORA
ENST00000261523,RORA
ENST00000449337,RORA
ENST00000559587,RORA
ENST00000551975,RORA
ENST00000560004,RORA
ENST00000559343,RORA
ENST00000558234,RORA
ENST00000557822,RORA
ENST00000559145,RORA
ENST00000561093,RORA
ENST00000560300,RORA
ENST00000558904,RORA
ENST00000541267,NANOG
ENST00000229307,NANOG
ENST00000526434,NANOG
ENST00000526286,NANOG
ENST00000531943,ZNF143
ENST00000396604,ZNF143
ENST00000396602,ZNF143
ENST00000530463,ZNF143
ENST00000533542,ZNF143
ENST00000532577,ZNF143
ENST00000396597,ZNF143
ENST00000438144,ZNF143
ENST00000496276,ZNF143
ENST00000526657,ZNF143
ENST00000299606,ZNF143
ENST00000534265,ZNF143
ENST00000412390,ZNF143
ENST00000414370,ZNF143
ENST00000417726,ZNF143
ENST00000527597,ZNF143
ENST00000447186,ZNF143
ENST00000532305,ZNF143
ENST00000543471,ZNF79
ENST00000612342,ZNF79
ENST00000617266,ZNF79
ENST00000342483,ZNF79
ENST00000612705,HES5
ENST00000627397,HES5
ENST00000530028,EID1
ENST00000560490,EID1
ENST00000524983,DBX1
ENST00000368455,HSF2
ENST00000465214,HSF2
ENST00000452194,HSF2
ENST00000330469,TBX18
ENST00000606784,TBX18
ENST00000369663,TBX18
ENST00000607343,TBX18
ENST00000606521,TBX18
ENST00000606325,TBX18
ENST00000606621,TBX18
ENST00000379079,WT1
ENST00000452863,WT1
ENST00000379077,WT1
ENST00000530998,WT1
ENST00000332351,WT1
ENST00000651819,WT1
ENST00000652724,WT1
ENST00000651533,WT1
ENST00000651668,WT1
ENST00000650861,WT1
ENST00000652579,WT1
ENST00000640146,WT1
ENST00000639907,WT1
ENST00000650745,WT1
ENST00000651794,WT1
ENST00000651459,WT1
ENST00000448076,WT1
ENST00000527882,WT1
ENST00000650986,WT1
ENST00000639563,WT1
ENST00000526685,WT1
ENST00000527775,WT1
ENST00000314531,ZNF77
ENST00000588050,ZNF77
ENST00000448100,ZGPAT
ENST00000477340,ZGPAT
ENST00000355969,ZGPAT
ENST00000357119,ZGPAT
ENST00000431125,ZGPAT
ENST00000369967,ZGPAT
ENST00000328969,ZGPAT
ENST00000472711,ZGPAT
ENST00000478385,ZGPAT
ENST00000468235,ZGPAT
ENST00000484569,ZGPAT
ENST00000395824,ZNF287
ENST00000395825,ZNF287
ENST00000498796,ZNF287
ENST00000578303,ZNF287
ENST00000448349,ZNF287
ENST00000461555,ZNF287
ENST00000261531,SNW1
ENST00000554775,SNW1
ENST00000556428,SNW1
ENST00000555761,SNW1
ENST00000553565,SNW1
ENST00000554324,SNW1
ENST00000557663,SNW1
ENST00000266077,SLC2A4RG
ENST00000474248,SLC2A4RG
ENST00000485897,SLC2A4RG
ENST00000493772,SLC2A4RG
ENST00000491109,SLC2A4RG
ENST00000473157,SLC2A4RG
ENST00000482718,SLC2A4RG
ENST00000496425,SLC2A4RG
ENST00000640069,BCLAF1
ENST00000531224,BCLAF1
ENST00000533422,BCLAF1
ENST00000527536,BCLAF1
ENST00000527613,BCLAF1
ENST00000530767,BCLAF1
ENST00000527759,BCLAF1
ENST00000534269,BCLAF1
ENST00000529522,BCLAF1
ENST00000532384,BCLAF1
ENST00000530429,BCLAF1
ENST00000534762,BCLAF1
ENST00000529917,BCLAF1
ENST00000392348,BCLAF1
ENST00000526228,BCLAF1
ENST00000534321,BCLAF1
ENST00000534792,BCLAF1
ENST00000532076,BCLAF1
ENST00000529826,BCLAF1
ENST00000476194,BCLAF1
ENST00000533621,BCLAF1
ENST00000528229,BCLAF1
ENST00000353331,BCLAF1
ENST00000628517,BCLAF1
ENST00000357878,HMX3
ENST00000623898,ZNF85
ENST00000625004,ZNF85
ENST00000615882,ZNF85
ENST00000624588,ZNF85
ENST00000624369,ZNF85
ENST00000615320,ZNF85
ENST00000615413,ZNF85
ENST00000623537,ZNF85
ENST00000613159,ZNF85
ENST00000612293,ZNF85
ENST00000379826,SMAD9
ENST00000350148,SMAD9
ENST00000399275,SMAD9
ENST00000483941,SMAD9
ENST00000246080,TCF15
ENST00000368886,IKZF5
ENST00000496605,IKZF5
ENST00000469821,IKZF5
ENST00000479103,IKZF5
ENST00000617859,IKZF5
ENST00000377669,KLF12
ENST00000703967,KLF12
ENST00000472022,KLF12
ENST00000628525,TAF4
ENST00000627770,TAF4
ENST00000628040,TAF4
ENST00000626855,TAF4
ENST00000626682,TAF4
ENST00000625376,TAF4
ENST00000615226,TRIB3
ENST00000217233,TRIB3
ENST00000449710,TRIB3
ENST00000422053,TRIB3
ENST00000421422,ZHX3
ENST00000309060,ZHX3
ENST00000560364,ZHX3
ENST00000559234,ZHX3
ENST00000544979,ZHX3
ENST00000559436,ZHX3
ENST00000558993,ZHX3
ENST00000560361,ZHX3
ENST00000432768,ZHX3
ENST00000683867,ZHX3
ENST00000373261,ZHX3
ENST00000436440,ZHX3
ENST00000436099,ZHX3
ENST00000419740,ZHX3
ENST00000487057,ZHX3
ENST00000561291,ZHX3
ENST00000485686,ZHX3
ENST00000560759,ZHX3
ENST00000560456,ZHX3
ENST00000559028,ZHX3
ENST00000559296,ZHX3
ENST00000593625,FOXL1
ENST00000320241,FOXL1
ENST00000570010,ZFP1
ENST00000566105,ZFP1
ENST00000563356,ZFP1
ENST00000568079,ZFP1
ENST00000564989,ZFP1
ENST00000464850,ZFP1
ENST00000332307,ZFP1
ENST00000393430,ZFP1
ENST00000567481,ZFP1
ENST00000268489,ZFHX3
ENST00000397992,ZFHX3
ENST00000641206,ZFHX3
ENST00000563625,ZFHX3
ENST00000558842,ZFHX3
ENST00000641077,ZFHX3
ENST00000358463,ZFHX3
ENST00000642085,ZFHX3
ENST00000641018,ZFHX3
ENST00000555414,APEX1
ENST00000553681,APEX1
ENST00000554813,APEX1
ENST00000556296,APEX1
ENST00000557344,APEX1
ENST00000555306,APEX1
ENST00000553555,APEX1
ENST00000216714,APEX1
ENST00000398030,APEX1
ENST00000554325,APEX1
ENST00000557181,APEX1
ENST00000555839,APEX1
ENST00000557159,APEX1
ENST00000553368,APEX1
ENST00000556054,APEX1
ENST00000557054,APEX1
ENST00000557592,APEX1
ENST00000557365,APEX1
ENST00000557150,APEX1
ENST00000438886,APEX1
ENST00000629656,SMARCB1
ENST00000629690,SMARCB1
ENST00000618915,SMARCB1
ENST00000631333,SMARCB1
ENST00000630853,SMARCB1
ENST00000625965,SMARCB1
ENST00000626269,SMARCB1
ENST00000361421,TOX
ENST00000321870,BHLHE22
ENST00000672017,CC2D1A
ENST00000672820,CC2D1A
ENST00000672339,CC2D1A
ENST00000673267,CC2D1A
ENST00000671948,CC2D1A
ENST00000673242,CC2D1A
ENST00000672735,CC2D1A
ENST00000672828,CC2D1A
ENST00000672110,CC2D1A
ENST00000672295,RFX1
ENST00000672811,RFX1
ENST00000672484,RFX1
ENST00000671957,RFX1
ENST00000672908,RFX1
ENST00000673115,RFX1
ENST00000673313,RFX1
ENST00000262426,FOXF1
ENST00000360947,ZNF219
ENST00000451119,ZNF219
ENST00000421093,ZNF219
ENST00000555270,ZNF219
ENST00000554478,ZNF219
ENST00000556174,ZNF219
ENST00000554923,ZNF219
ENST00000553296,ZNF219
ENST00000553980,ZNF219
ENST00000556944,ZNF219
ENST00000555697,ZNF219
ENST00000556101,ZNF219
ENST00000624093,ZNF219
ENST00000710606,RYBP
ENST00000643872,RYBP
ENST00000628983,RYBP
ENST00000421109,NR2F2
ENST00000394166,NR2F2
ENST00000559679,NR2F2
ENST00000453270,NR2F2
ENST00000394171,NR2F2
ENST00000262158,SMAD7
ENST00000545051,SMAD7
ENST00000591805,SMAD7
ENST00000589634,SMAD7
ENST00000587336,SMAD7
ENST00000585986,SMAD7
ENST00000586093,SMAD7
ENST00000588190,SMAD7
ENST00000370536,SOX3
ENST00000303004,CEBPB
ENST00000672610,HMX1
ENST00000673238,HMX1
ENST00000576985,ZSCAN10
ENST00000252463,ZSCAN10
ENST00000575108,ZSCAN10
ENST00000538082,ZSCAN10
ENST00000571903,ZSCAN10
ENST00000572431,ZSCAN10
ENST00000572548,ZSCAN10
ENST00000576483,ZSCAN10
ENST00000577059,ZSCAN10
ENST00000573931,ZSCAN10
ENST00000621408,TCF20
ENST00000619505,TCF20
ENST00000627133,TCF20
ENST00000630841,TCF20
ENST00000263754,KAT2B
ENST00000426228,KAT2B
ENST00000469085,KAT2B
ENST00000468111,KAT2B
ENST00000468400,KAT2B
ENST00000486056,CREB3
ENST00000353704,CREB3
ENST00000338121,GZF1
ENST00000424216,GZF1
ENST00000377051,GZF1
ENST00000461789,GZF1
ENST00000477239,GZF1
ENST00000709854,TCF7L1
ENST00000709855,TCF7L1
ENST00000709856,TCF7L1
ENST00000709857,TCF7L1
ENST00000268655,ZNF174
ENST00000575752,ZNF174
ENST00000571936,ZNF174
ENST00000344823,ZNF174
ENST00000572544,ZNF174
ENST00000262198,ADNP2
ENST00000560752,ADNP2
ENST00000559951,ADNP2
ENST00000560561,ADNP2
ENST00000561195,ADNP2
ENST00000576342,GATAD2B
ENST00000521923,ZFPM2
ENST00000518180,ZFPM2
ENST00000407775,ZFPM2
ENST00000520492,ZFPM2
ENST00000520027,ZFPM2
ENST00000524235,ZFPM2
ENST00000511341,ZFPM2
ENST00000522160,ZFPM2
ENST00000517361,ZFPM2
ENST00000522296,ZFPM2
ENST00000548075,PAWR
ENST00000328827,PAWR
ENST00000550603,PAWR
ENST00000549050,PAWR
ENST00000547699,PAWR
ENST00000551712,PAWR
ENST00000550006,PAWR
ENST00000547571,PAWR
ENST00000547016,PAWR
ENST00000548426,PAWR
ENST00000552637,PAWR
ENST00000635400,ZNF436
ENST00000635349,ZNF436
ENST00000634683,E2F2
ENST00000635265,E2F2
ENST00000634790,ID3
ENST00000635026,ID3
ENST00000635141,ID3
ENST00000086933,GSC2
ENST00000521085,GRHL2
ENST00000646743,GRHL2
ENST00000472106,GRHL2
ENST00000395927,GRHL2
ENST00000517674,GRHL2
ENST00000474338,GRHL2
ENST00000616597,MYT1
ENST00000613234,MYT1
ENST00000630159,MYT1
ENST00000621996,MYT1
ENST00000616648,MYT1
ENST00000452400,NCOA2
ENST00000518287,NCOA2
ENST00000518363,NCOA2
ENST00000521239,NCOA2
ENST00000522054,NCOA2
ENST00000524223,NCOA2
ENST00000519724,NCOA2
ENST00000520416,NCOA2
ENST00000574943,TCF20
ENST00000576946,TCF20
ENST00000574269,TCF20
ENST00000574164,TCF20
ENST00000527884,E2F8
ENST00000250024,E2F8
ENST00000529188,E2F8
ENST00000532666,E2F8
ENST00000620009,E2F8
ENST00000564322,DMRT1
ENST00000382276,DMRT1
ENST00000569227,DMRT1
ENST00000618140,RBFOX2
ENST00000626107,RBFOX2
ENST00000619768,RBFOX2
ENST00000631365,RBFOX2
ENST00000626598,RBFOX2
ENST00000627872,RBFOX2
ENST00000630250,RBFOX2
ENST00000630774,RBFOX2
ENST00000627946,RBFOX2
ENST00000625456,RBFOX2
ENST00000627612,RBFOX2
ENST00000626165,RBFOX2
ENST00000629663,RBFOX2
ENST00000629809,RBFOX2
ENST00000190165,DMRT3
ENST00000417254,DMRT3
ENST00000575672,TFAP4
ENST00000204517,TFAP4
ENST00000575320,TFAP4
ENST00000574639,TFAP4
ENST00000573476,TFAP4
ENST00000575300,TFAP4
ENST00000572393,TFAP4
ENST00000444191,HCFC1
ENST00000310441,HCFC1
ENST00000369984,HCFC1
ENST00000461098,HCFC1
ENST00000302006,IRX1
ENST00000709710,DLX1
ENST00000709711,DLX1
ENST00000709712,DLX1
ENST00000709713,DLX1
ENST00000709714,DLX1
ENST00000709715,DLX1
ENST00000709716,DLX1
ENST00000374259,FOXO4
ENST00000466874,FOXO4
ENST00000341558,FOXO4
ENST00000464598,FOXO4
ENST00000425354,RARG
ENST00000338561,RARG
ENST00000543726,RARG
ENST00000543762,RARG
ENST00000550265,RARG
ENST00000548317,RARG
ENST00000551580,RARG
ENST00000548284,RARG
ENST00000546717,RARG
ENST00000551158,RARG
ENST00000550362,RARG
ENST00000550721,RARG
ENST00000550350,RARG
ENST00000551501,RARG
ENST00000546377,RARG
ENST00000549859,RARG
ENST00000552901,RARG
ENST00000394426,RARG
ENST00000421262,RFXANK
ENST00000303088,RFXANK
ENST00000456252,RFXANK
ENST00000593273,RFXANK
ENST00000407360,RFXANK
ENST00000540981,RFXANK
ENST00000543157,RFXANK
ENST00000392324,RFXANK
ENST00000541873,RFXANK
ENST00000545522,RFXANK
ENST00000535017,RFXANK
ENST00000543118,RFXANK
ENST00000540977,RFXANK
ENST00000544923,RFXANK
ENST00000536253,RFXANK
ENST00000575389,SALL3
ENST00000537592,SALL3
ENST00000572928,SALL3
ENST00000536229,SALL3
ENST00000573324,SALL3
ENST00000314393,ZHX2
ENST00000534247,ZHX2
ENST00000343882,FOXO3
ENST00000406360,FOXO3
ENST00000540898,FOXO3
ENST00000551346,SPIC
ENST00000316824,ALX1
ENST00000498406,THAP7
ENST00000215742,THAP7
ENST00000471073,THAP7
ENST00000399133,THAP7
ENST00000476667,THAP7
ENST00000466670,THAP7
ENST00000488975,THAP7
ENST00000471723,THAP7
ENST00000580874,NEUROD2
ENST00000302584,NEUROD2
ENST00000677622,TCF20
ENST00000359486,TCF20
ENST00000683686,TCF20
ENST00000335626,TCF20
ENST00000404876,TCF20
ENST00000675876,TCF20
ENST00000515426,TCF20
ENST00000561028,NRL
ENST00000397002,NRL
ENST00000396997,NRL
ENST00000560550,NRL
ENST00000396995,NRL
ENST00000558280,NRL
ENST00000545279,SMAD5
ENST00000507118,SMAD5
ENST00000511116,SMAD5
ENST00000514777,SMAD5
ENST00000509297,SMAD5
ENST00000509962,SMAD5
ENST00000515005,SMAD5
ENST00000506223,SMAD5
ENST00000507245,SMAD5
ENST00000507637,SMAD5
ENST00000513418,SMAD5
ENST00000545620,SMAD5
ENST00000629850,PROP1
ENST00000346872,IKZF3
ENST00000439167,IKZF3
ENST00000348427,IKZF3
ENST00000293068,IKZF3
ENST00000377945,IKZF3
ENST00000394189,IKZF3
ENST00000377944,IKZF3
ENST00000377958,IKZF3
ENST00000535189,IKZF3
ENST00000377952,IKZF3
ENST00000583368,IKZF3
ENST00000351680,IKZF3
ENST00000346243,IKZF3
ENST00000350532,IKZF3
ENST00000467757,IKZF3
ENST00000439016,IKZF3
ENST00000623724,IKZF3
ENST00000597314,ZNF85
ENST00000328178,ZNF85
ENST00000601924,ZNF85
ENST00000300540,ZNF85
ENST00000595854,ZNF85
ENST00000601284,ZNF85
ENST00000599885,ZNF85
ENST00000596476,ZNF85
ENST00000345030,ZNF85
ENST00000599064,ZNF85
ENST00000596534,ZNF85
ENST00000598862,ZNF85
ENST00000595742,ZNF85
ENST00000601023,ZNF85
ENST00000373344,ATRX
ENST00000675732,ATRX
ENST00000395603,ATRX
ENST00000480283,ATRX
ENST00000623706,ATRX
ENST00000624766,ATRX
ENST00000637959,ATRX
ENST00000637175,ATRX
ENST00000623316,ATRX
ENST00000636152,ATRX
ENST00000636868,ATRX
ENST00000479487,ATRX
ENST00000675908,ATRX
ENST00000400866,ATRX
ENST00000623242,ATRX
ENST00000460639,ATRX
ENST00000624166,ATRX
ENST00000493470,ATRX
ENST00000624032,ATRX
ENST00000623321,ATRX
ENST00000625063,ATRX
ENST00000624668,ATRX
ENST00000635865,ATRX
ENST00000622960,ATRX
ENST00000624193,ATRX
ENST00000426838,SETBP1
ENST00000677068,SETBP1
ENST00000649279,SETBP1
ENST00000677699,SETBP1
ENST00000678152,SETBP1
ENST00000677077,SETBP1
ENST00000677130,SETBP1
ENST00000645568,SETBP1
ENST00000435906,ZFP57
ENST00000549501,ZFP57
